date,y1,y2,y5,y10,y1SE,y2SE,y5SE,y10SE
2015-01-16,-0.013763613528357128,0.0027619201293732827,-0.03409577634331618,-0.09829967961566562,0.03436232571065899,0.08904344329342105,0.15298724107011163,0.1945928928120814
2015-02-26,-0.004704950709647158,0.02069571625156247,-0.006451085244297657,-0.06673963513147431,0.03498577118105472,0.09168149725384807,0.16029219652957039,0.20418435325217185
2015-03-24,-0.005396601994735659,-0.0017006840396418703,-0.045048142485944444,-0.10132686474445551,0.033284756589599326,0.09500790143584885,0.16430264926418872,0.20547361314243942
2015-04-17,0.015095895361711286,0.012739579384790667,-0.04647041407926731,-0.12039028215712141,0.030814976628887634,0.09304081343383061,0.16185415607086107,0.2071667515089044
2015-05-22,0.028672864758462577,-0.03177851471582458,-0.15857901767357147,-0.30844970344716893,0.036701147648791725,0.09185716596382355,0.131087744228865,0.13990274203600186
2015-06-18,0.040426556956240194,-0.033821724901120634,-0.18815326992818118,-0.36096904474892294,0.041103405074837236,0.10255357504584917,0.14193530711226413,0.14885605166880336
2015-07-17,0.034751051872244226,-0.039419871254733896,-0.2047942901035272,-0.35998369992910906,0.04084619626486949,0.10198622244549908,0.1398953966354923,0.14880849412670769
2015-08-19,0.010830955401858347,-0.09274449091993196,-0.3248178867527107,-0.48107704014340846,0.047878637561540455,0.11795146275675045,0.15178264161446448,0.1453190646047294
2015-09-16,0.022335030187553142,-0.07257151063841023,-0.30069922767483037,-0.4708332117419078,0.04650748849437599,0.11405904561649559,0.14820740575798808,0.1413520416019002
2015-10-15,0.03324248400589605,-0.02425305208586567,-0.22516861416473768,-0.3728207798555341,0.04215679816082443,0.10972994640904453,0.14463049224203023,0.15077414499218153
2015-11-17,0.015984995971829494,-0.046880917481790935,-0.22941850991928397,-0.31635333632009666,0.04093529602657842,0.1142476951777951,0.1496029731890862,0.14207389950015226
2015-12-15,0.006716966476391786,-0.03964597465677,-0.18899384696032948,-0.27915861924257596,0.04445746653843533,0.12290783960789446,0.15379015834806567,0.1477898972720982
2016-01-20,0.04782062964871462,-0.014385286307940545,-0.133287655236598,-0.21883263548273799,0.047104718141808014,0.12743297659787625,0.15864654777372322,0.15008407399218648
2016-02-19,0.058311654367143625,3.033662885395218e-4,-0.10905781269161914,-0.2040085009566072,0.04841689508606589,0.12825123084984183,0.16006876987090696,0.1518271646859733
2016-03-16,-0.008476120051771466,-0.17692242585725948,-0.26112090607117383,-0.25750821122102113,0.08156484089690652,0.18948816704207552,0.19061447707682302,0.14204882889638756
2016-04-14,-0.024470443135483876,-0.2076577636650255,-0.2967035664020951,-0.2624008114516659,0.08596607515182159,0.2035966137024076,0.20403599739684905,0.1508102879098539
2016-05-17,5.009705748670913e-4,-0.147527340089987,-0.22622927771432128,-0.2047924065781352,0.08088364712468278,0.1915410261402554,0.19075236895760292,0.13505956540841416
2016-06-16,0.01046332524906967,-0.14132482367020138,-0.23485798419346574,-0.23505429275310785,0.07766097773627587,0.18172872441769933,0.18269743772898275,0.13430250304176278
2016-07-15,0.019736971250338717,-0.2004222788282752,-0.31610837456479257,-0.3167768479598896,0.08132341309399689,0.18268239408580011,0.18184759567134184,0.14056795418650067
2016-08-16,0.01020442414941431,-0.21934475952647783,-0.3034262573500463,-0.3067222109571727,0.07738780852910464,0.17271973418893244,0.17113347486597935,0.13084652372315475
2016-09-16,0.009723004255275985,-0.17144073552310476,-0.28983814043981165,-0.33229170061779356,0.08148676581017177,0.1763113099240154,0.1771594526462315,0.13989232442521574
2016-10-18,0.0019665734449932156,-0.1707497983600772,-0.267163142312497,-0.31158564291722335,0.080621579525238,0.17672811429648744,0.1781051132645507,0.14037775257368082
2016-11-17,-0.010674392535437983,-0.18730584640746475,-0.2777402588167425,-0.352510333037071,0.0740462715328565,0.16565634233009202,0.16359237673506044,0.13219858181872007
2016-12-15,0.006673920917165404,-0.17615285481432708,-0.2955069113616657,-0.3565870867992613,0.07294841279859765,0.16239411587285346,0.16394807184270727,0.12993018339915297
2017-01-18,0.014594087859869079,-0.15784130495794635,-0.27655306077907865,-0.35224712663959873,0.0770098401098263,0.16845145739015996,0.16947445238416214,0.1370497518457472
2017-02-15,0.021653453597725948,-0.14281770389853013,-0.2559183258686881,-0.3292337122909633,0.07707812390215228,0.16728001789574604,0.16839407904324338,0.1369579188138802
2017-03-15,0.009912729000393642,-0.15315725464645666,-0.26845891214107637,-0.33708369364337776,0.0790870611509496,0.1721004095422446,0.1752415335159261,0.14234719948864513
2017-04-14,-0.006475731859070424,-0.1712460824234722,-0.2789823675740015,-0.3163880377938747,0.08607249024476736,0.19399046876821788,0.196553453836781,0.1528773692527447
2017-05-12,-6.118500013011253e-4,-0.10936448665156796,-0.16764032785180324,-0.20756202884156136,0.09002776255824925,0.2293284446755216,0.25533760120441235,0.20506868483047996
2017-06-14,0.020925956724001927,-0.04920118218927846,-0.042880020433802554,-0.05300737672100228,0.08157952345091679,0.20638646786742618,0.2320314042121138,0.1998307111693116
2017-07-14,0.025214590025059946,-0.03309279813268875,-0.026654378884943104,-0.04698067099767654,0.08052702396775072,0.20265132587557058,0.22649036938630784,0.1960805681693017
2017-08-11,0.042147227746905415,0.04136412180363642,0.07671849807640556,0.016076997825472096,0.07718632882693804,0.1922257548576357,0.2064734851303588,0.17224295856271893
2017-09-14,0.04897827093915782,0.05215651986978992,0.08239054989098296,0.018784049528397916,0.07434899521642103,0.1852855394637608,0.20081583895612176,0.16974098109496408
2017-10-13,0.04914809255076051,0.00787417498379122,0.07043308848561673,0.018294023377706532,0.07936903851514004,0.18977105486571974,0.1985557965460335,0.16066221491926308
2017-11-15,0.0480177493506172,0.012108159726716746,0.0357721314004546,-0.04301901665617321,0.06722038407519826,0.1632054568423402,0.17524179756712033,0.15674941182595337
2017-12-13,0.05338877542658255,0.04548738117278209,0.069431093103961,-0.022064512345638304,0.06518380866582486,0.1581765905771961,0.16361567459492887,0.14033802415722668
2018-01-12,0.052418641003123705,0.044531040480189354,0.0740694325990455,-0.02308485655950081,0.06572199644354008,0.1576457184815931,0.1675522078709682,0.14492391341424726
2018-02-14,0.08776535233977281,0.11818544019263472,0.20634128886138714,0.09208114395267318,0.058713932053141224,0.14213265038502165,0.17593349200456557,0.15283286711052296
2018-03-13,0.1317635802916357,0.2221340382637804,0.2959164446920454,0.1188209384323259,0.03577356963768126,0.09350081219639596,0.15077132952559877,0.1569194166713372
2018-04-11,0.12890781372694748,0.21346369627119743,0.28773896707872076,0.11180566708597732,0.034912848751511474,0.09284150691247195,0.1476335504048781,0.1532682785349189
2018-05-10,0.12597199503831538,0.20625919406872442,0.2848585326430304,0.12011441233701244,0.03863059496525567,0.09915458543606456,0.15929898742183773,0.16328912053319142
2018-06-12,0.12070581133994616,0.215554032315883,0.30099863414441896,0.14736656144767588,0.04168559279905516,0.10231226542212168,0.164441553819136,0.16578014936922122
2018-07-12,0.08444360007511358,0.1916191976828283,0.2794793110277532,0.14530252982271236,0.054419946868338134,0.10174898541078246,0.15988464625566606,0.1556840763528974
2018-08-10,0.10111207967772659,0.2288139733134058,0.3174668674105373,0.19213399403740639,0.052425719003890627,0.09441120617805632,0.15290614627593752,0.14953259070322755
2018-09-13,0.09274471460430073,0.16993603341338182,0.2804649071390417,0.17169712902832962,0.04984987502757335,0.10406262081610873,0.15613445740143636,0.14740791642192133
2018-10-11,0.09133973430132257,0.16809227251892925,0.28049928341025493,0.1703592795736812,0.05060902033163927,0.10565948969828173,0.15704418439713552,0.14859145901125778
2018-11-14,0.09860831122415777,0.18525362467526316,0.30592696284720705,0.21111631733719743,0.050781364902911214,0.10665402448706993,0.1550476789118407,0.14176735780163152
2018-12-12,0.098394556816477,0.18869275328168658,0.33339826608909395,0.23657524659578455,0.05037842224529026,0.1075600137551665,0.15203389912570617,0.1386334360265659
2019-01-11,0.08695732702384236,0.17001752170358625,0.2871720594880804,0.20595458672168815,0.050463612911959936,0.10703642408231284,0.15487124818315687,0.13584889877119455
2019-02-13,0.08029308978540316,0.17709183413628887,0.29578604979844164,0.2084368478807292,0.050650836232406994,0.1051818785173256,0.15193424035253933,0.13396041039850534
2019-03-12,0.09642615963463734,0.2085549092475179,0.3420422118704576,0.24219568435341612,0.04558087702242306,0.09715239636475648,0.1413867474547159,0.12852233556449147
2019-04-10,0.0957409872436078,0.2043533796797185,0.3397112361267221,0.24060422478533133,0.04588491749084996,0.09930749881066801,0.14192300069795744,0.12867520198406948
2019-05-10,0.08985840737290347,0.17740280678078874,0.3091368319912019,0.22113990759355967,0.04793328468509812,0.09913945160110421,0.14338642050380865,0.13114695103686252
2019-06-12,0.09266067451942904,0.18537037393099293,0.30556172628639483,0.19678576271948633,0.052045471704374846,0.10771888664514402,0.1513671356953575,0.13646953596366435
2019-07-11,0.10629275984742473,0.19248980060510748,0.32544191854071003,0.21990990059554363,0.05151797274159983,0.10506185034825306,0.14678026923079143,0.13285327291194537
2019-08-13,0.09325117221009897,0.17261353174933625,0.3071720101057903,0.2271467772373648,0.0540751536242685,0.10467800678381352,0.1494351426170456,0.13665111460039123
2019-09-12,0.10412058305729663,0.1834505938750042,0.32912173319649723,0.24902077530550962,0.0550208778148304,0.10454413485477179,0.14859564058216257,0.13683234933182065
2019-10-10,0.08687515892663729,0.1866508997948245,0.3068403242205125,0.21874653722325424,0.058917753470453915,0.10887077069739241,0.15332717750264083,0.13961181966821296
2019-11-13,0.10444061346285555,0.2149264356758256,0.37688865319318193,0.30794977940101564,0.06082046574517117,0.11817703355317036,0.1537003763405982,0.1232844253527563
2019-12-11,0.08488328373706634,0.18223842245717953,0.33518102481632933,0.2870413747443598,0.06620985739803031,0.12755031773268524,0.16334132720331612,0.13584711627241325
2020-01-14,0.08483811560735506,0.1814339672660843,0.3333369806588778,0.28952327579897685,0.06573234304359099,0.12790394695423024,0.1677014637052243,0.13881092573272916
2020-02-13,0.022498406011596115,0.05195527531673748,0.11374819535925904,0.1414888611095723,0.07887017679990754,0.10250880992879759,0.12519519872862772,0.1180829079714505
2020-03-11,-0.02019737648840579,0.04853848874785642,0.1514935607729385,0.22750365231837727,0.08452800613327174,0.09042626445395269,0.11484526087824182,0.13021923951990536
2020-04-10,-0.018533026057295964,0.051354822429156614,0.15832508344003485,0.2438832642952055,0.08808379848195858,0.09378581101481821,0.12179582702586741,0.1369262361896817
2020-05-12,-0.0020804958969777203,0.021414858877411073,0.09917576014383879,0.16273110326991774,0.03686157436440792,0.03746041650751311,0.055707943067306545,0.06173782194465616
2020-06-10,0.0036785845258542737,0.02330838884499622,0.11104117080281609,0.17958711274484526,0.03724604929402812,0.04098019502580298,0.06500184572841528,0.07439619520255174
2020-07-14,0.018958973360688258,0.030400007058507816,0.11761573393936134,0.18820950457983648,0.034764723257395616,0.04502158530665705,0.06910032647288546,0.07995445801181864
2020-08-12,-0.0242895881318728,0.013442711845094631,0.0984530129741097,0.1651381176274476,0.02774028021281312,0.021897462276105797,0.031263584850290405,0.03711581643023781
2020-09-11,-0.04330412286408934,0.020083976715107747,0.09770221945279002,0.15779945808975213,0.029322888771214396,0.023650849898644796,0.03305548935617301,0.040545905701034245
2020-10-13,-0.039522959007446665,0.016139857491857697,0.09730634260494582,0.15752075893216433,0.028166425260137472,0.021766407108924423,0.031986283130736745,0.03944388844039729
2020-11-12,-0.04115430371329726,0.018612778071500496,0.10654205583023517,0.17433648456718995,0.028792105480785923,0.021902038279411246,0.03524181183962163,0.04698756970706784
2020-12-10,-0.04041419140933997,0.011409778873254912,0.0969891943992706,0.16037640771953476,0.028776353093616723,0.021804721901014467,0.03478310315762142,0.046221695610829505
2021-01-13,-0.038702334797522095,0.012878914730911954,0.10441507256705818,0.16605600834509268,0.02952682436600285,0.021667966771212178,0.03508646019563189,0.047275675538466684
2021-02-10,-0.03531257834529028,0.008005428794230432,0.10105888145872124,0.16152331236858064,0.026924066974685523,0.01804682602558706,0.03165236071187644,0.04391892409730513
2021-03-10,-0.03422081153050106,0.00648721326472575,0.10085587727802246,0.16017049044631104,0.026450217484321355,0.017767644710371826,0.03166626249768252,0.04351247729006033
2021-04-13,-0.03475219654122943,4.980199201858887e-4,0.0896347485764442,0.14712955925404567,0.027248790846613958,0.018379196109506588,0.03190137860965536,0.043978229335216806
2021-05-12,-0.02380874770510759,0.001967272394631428,0.12105411966314779,0.14579566750232248,0.02032360682815336,0.014756233176982703,0.03133312825003613,0.029197419920288823
2021-06-10,-0.028702447702044987,-0.014563388134270893,0.09623365676132314,0.11413268914846054,0.020604567217326918,0.016702009971438583,0.0374789798012358,0.041287684064222584
2021-07-13,-0.025779610517638416,-1.4920268894164906e-4,0.10668378795313538,0.12718697953125116,0.01933429650290371,0.01986734305280241,0.03567117426857748,0.03923747912915064
2021-08-11,-0.012376504700353693,0.011144414953437843,0.11249296370052897,0.12497840389497851,0.010962109174900111,0.016952991649220484,0.033922013334232476,0.0379257622194798
2021-09-14,-0.012313758814402798,0.010272125689765184,0.11224145987376444,0.1285517397942776,0.010733241359594367,0.01694488480443084,0.03436408108899058,0.03809002879998072
2021-10-13,-0.009078171692461421,0.014982660377172826,0.11992556439397342,0.13886472628567312,0.009992716700876338,0.016731118650710884,0.035142907823748896,0.03920588915418736
2021-11-10,0.0018103967096002357,0.045229541237232024,0.15984205566953358,0.16619049479894563,0.013489785300309752,0.03442027321232821,0.04916852084051624,0.04482450658362519
2021-12-10,8.410521144845595e-4,0.04058631754843131,0.15708350431684417,0.16344245731069462,0.013365273611263174,0.033508941544117314,0.04843887575272935,0.04394413261049726
2022-01-12,0.004065409619906031,0.0434601108486872,0.15426188563424226,0.16228521003583535,0.013290870241240399,0.03276816750541553,0.04792566947722829,0.04368892560708399
2022-02-10,0.017035845691105063,0.05748561309325481,0.1618147903964461,0.16787818729310391,0.02210654685662285,0.03728655808020169,0.046338391013287766,0.043164023579903885
2022-03-10,0.013118795366574827,0.05264908251926197,0.15233111170156244,0.15689606109568624,0.02463086933073476,0.03804636295195588,0.045907543317995535,0.04285186478291444
2022-04-12,0.03717012352456055,0.08255363330715966,0.17941487393475006,0.1631015888180295,0.034263780258214284,0.04935884555316512,0.05331109815189193,0.04164451431646545
2022-05-11,0.04223976819956487,0.09685460923034733,0.21113764388370004,0.18790209261089746,0.04022327550122379,0.05871759632331465,0.05710219024410552,0.04608203408708018
2022-06-10,0.06115373040307021,0.11198510908030239,0.21828172106750957,0.18775100863722274,0.054508626831866185,0.07029768274353691,0.061875666787870987,0.046577862807774234
2022-07-13,0.05599443668662675,0.10515676298042077,0.2164847749409345,0.19043071221482996,0.05871343602242211,0.07317750857183601,0.06225876484223631,0.04679407718479315
2022-08-10,0.11322124993961158,0.14589898246583652,0.22543828100540486,0.16580731893756137,0.07043534352629914,0.08073904522762233,0.06409519811226412,0.049981040238747214
2022-09-13,0.17334340748571722,0.18870123922173995,0.24837938243064694,0.17753204436293907,0.09613809634271384,0.09379548089826842,0.06618869269318431,0.04909498044266942
2022-10-13,0.18236284920331028,0.20299944756188024,0.2523147199228527,0.1797641522572864,0.10181432470048814,0.10050098410417574,0.06739408112076699,0.049220912773881756
2022-11-10,0.23074435887755398,0.2792446758799248,0.33203114850005366,0.24661524265525595,0.11135308593060467,0.1285124747770803,0.10859812636306798,0.09208599875684946
2022-12-13,0.24841106026113205,0.30446105878134655,0.3491177694550915,0.2565137115537282,0.11344016119513099,0.13057900356253585,0.10831238392207292,0.09096478756071033
2023-01-12,0.24103108712951185,0.29654120002267165,0.3393150334515054,0.24777201834977094,0.108669253993865,0.12669745608039482,0.10685423859172287,0.09129197238644426
2023-02-14,0.2450717213580922,0.30518776419728283,0.35025179361040165,0.255321705077863,0.11436472705927817,0.13473629302777346,0.11452180239063717,0.09822490110314776
2023-03-14,0.23392416991911824,0.29655220132072074,0.34547686297756663,0.25310589336003553,0.11902656641185369,0.14060308519248052,0.11865985154221402,0.10165414619187577
2023-04-12,0.2400254652286766,0.30795329304525226,0.35328890218756503,0.2519312699411627,0.11925220857980853,0.14020890895140137,0.11732836805421694,0.10000028817166931
2023-05-10,0.3550030148054206,0.4411637519231786,0.4211516811902331,0.28933202476559755,0.12597254410833858,0.14339706550716216,0.1410706829855129,0.12547846709347937
2023-06-13,0.42118967681894226,0.528669883338281,0.49187110883646123,0.35345560369688883,0.1395655276698741,0.14909752335598853,0.1454288955660791,0.12665685892897868
2023-07-12,0.5362796750397764,0.6580592606716819,0.585330967548476,0.40506217647592757,0.139886257401938,0.15140789086705264,0.14849325835859134,0.13226029005432283
2023-08-10,0.565365837694041,0.6777510746791159,0.590950615588462,0.40247954394913527,0.14411193712685066,0.15756724871233727,0.15652352205993653,0.1416553393789931
2023-09-13,0.5801315221249985,0.7000777475568879,0.6094596735081004,0.4054619992336673,0.1472555981987756,0.16338398422262654,0.16364560993879354,0.14924343884113947
2023-10-12,0.5807787267929136,0.703932779029857,0.6174788521047965,0.41170467240243763,0.14625776008393224,0.1640760770365298,0.16534485787851974,0.15147163667584274
2023-11-14,0.7373940263663262,0.8403032803083474,0.6718368440412584,0.4513180588356832,0.1375712191671787,0.19343370515373554,0.1997579486205315,0.17788407298621178
2023-12-12,0.7593444801250995,0.8684869535982993,0.6832182670950768,0.4575493886802469,0.13971603357420237,0.197188349084775,0.20293983855049885,0.18021700581085362
2024-01-11,0.8123552620286981,0.9219077223358784,0.7268017711589206,0.4854629656229479,0.14447884580189482,0.20911405609967082,0.21364643239909545,0.19016934781178974
2024-02-13,0.7716892699754145,0.895964490917022,0.7415108364434426,0.5038656792000777,0.1367210344668406,0.20132444103667319,0.21758281964000684,0.1948559062548913
2024-03-12,0.7869801576922733,0.9183787612881911,0.7720746081037438,0.5291735057411562,0.1390979478509757,0.2068612002523632,0.22336062214742658,0.1998975240278545
2024-04-10,0.8446269349138891,0.9935260299643234,0.8347579518093116,0.5973830417468109,0.1569988694382279,0.24833203590178266,0.26939747424017596,0.24143298484321765
2024-05-15,0.8592983280573294,1.0025567757831018,0.8500087114423324,0.6159816900352755,0.15873470888713764,0.24927354996096027,0.26996581783879314,0.24198270372421252
2024-06-12,0.7538202102783537,0.8927170163574237,0.7699280809949091,0.5756744197451422,0.1398974353797803,0.2175910023883897,0.24049535846777007,0.22066940943277133
2024-07-11,0.73376741319317,0.8737562743612329,0.7591878085395715,0.5769414223784405,0.1328136106674116,0.19819670324972208,0.21971163998830756,0.2027934576079848
2024-08-14,0.8214736373840551,1.0258266573990307,0.9119870806317826,0.7059967567733626,0.12325910097300803,0.18900209815959348,0.22371994275481238,0.21871278441381933
2024-09-11,0.7854254794883427,1.113333176043006,1.0330286954108563,0.8471264127209327,0.16687458946518074,0.23415690064024486,0.27036977108199844,0.24550827845815762
2024-10-10,0.6464818179359835,0.9858146147049145,0.9957048036131158,0.8504245683289908,0.16657029398813605,0.2478846418164418,0.2876597544604883,0.25644646242251207
2024-11-13,0.593476017354358,0.8693336015203581,0.8176542864036737,0.6550485665525804,0.1736201555454298,0.24688360952444244,0.2715397900073385,0.21927257446245652
2024-12-11,0.5722165597944704,0.8359389072299719,0.7911012514403416,0.635075899845211,0.17058125998630866,0.24216731328746613,0.27024048949519747,0.21911336968349848
2025-01-15,0.6648901954295224,0.9864184786013669,1.002871370956121,0.8247182702165551,0.1556453755357209,0.225039219310563,0.23523499624594882,0.18339625771514703
2025-02-12,0.6087396871083124,0.9123022378770611,0.9702532494287509,0.7850875796472384,0.13366675117039997,0.1977337890093543,0.20412031525832586,0.1615925535489593
2025-03-12,0.5286373231577227,0.7982971164009545,0.8755068524423049,0.7156655161897383,0.13497614558805343,0.20065542349611548,0.20794811451975764,0.16230362824751143
2025-04-10,0.4394938614524505,0.6392618792365474,0.638588579384387,0.4420714031773311,0.11865036823492717,0.1815385551662441,0.22352271910013816,0.22729148421405904
2025-05-13,0.47052367915604415,0.6598928200081154,0.672886911094607,0.4654819580337392,0.11365499178879601,0.1754430251168956,0.21412356466678648,0.2192682724185988
2025-06-11,0.4128800920590731,0.5883134791534107,0.5968645061743635,0.42539921075764214,0.10284633576457765,0.15290686316462665,0.18199974633762883,0.1833507903041984
2025-07-15,0.36701884687579167,0.5101740358821213,0.5066049745830477,0.3491312144008993,0.09985801622205961,0.14248361395725714,0.16665965955113946,0.16988506688265523
2025-08-12,0.3639596008368749,0.5171125134319051,0.5270010538627725,0.3684260680976912,0.10046315006993163,0.145580475897193,0.172906959110407,0.17667215686103183
2025-09-11,0.3618723103534185,0.5181211706634165,0.5297739453812413,0.3687749967652856,0.10135407021365338,0.14579022601901445,0.1724632453501401,0.17712955893770616
2025-10-24,0.34393972294806313,0.48905346304069197,0.49390566136522696,0.32610353597723046,0.1028067496265701,0.14669839991847847,0.16971296946929837,0.17022633614372196
2026-01-13,0.32260777471413954,0.4476159585450167,0.45320112325547,0.2938833237407566,0.09680945607792883,0.13528151226940796,0.15280919416810793,0.1545233575251613
