date,gamma,gamma_lb,gamma_ub,beta,beta_lb,beta_ub
1992-05-01,0.6482529288165464,0.5148600702898096,0.7816457873432832,0.253794459187233,-0.10818023770999874,0.6157691560844647
1992-06-01,0.5399598004428937,0.37952142024777075,0.7003981806380166,0.6487191006718164,0.43474379136240876,0.8626944099812239
1992-07-01,0.5510936591974734,0.36415647001075613,0.7380308483841908,0.5152665832240169,0.27991252051886417,0.7506206459291695
1992-08-01,0.6346885125610212,0.47920290291944057,0.7901741222026019,0.4918898497543494,0.27694353926826987,0.706836160240429
1992-09-01,0.6581193368000648,0.49008276699795744,0.8261559066021722,0.2825145279008665,0.06502716182197721,0.5000018939797558
1992-10-01,0.7736322492553636,0.5733385696482978,0.9739259288624293,0.40301005469322754,0.19584612899574733,0.6101739803907078
1992-11-01,0.46993644546030006,0.15984371056215607,0.780029180358444,0.7135715829474216,0.4405391849183479,0.9866039809764953
1992-12-01,0.4219625831895514,0.13721228052318724,0.7067128858559155,0.6035945936860655,0.221936745793838,0.9852524415782931
1993-01-01,0.7603172107099232,0.6761310669911975,0.8445033544286489,0.3598527267383647,0.19459608732278583,0.5251093661539437
1993-02-01,0.6903000720475259,0.5936677586026884,0.7869323854923633,0.3446844901532485,0.17202535103467165,0.5173436292718253
1993-03-01,0.5490465439713569,0.415185839346742,0.6829072485959717,0.22089978477468236,0.010325329406035005,0.4314742401433297
1993-04-01,0.49876823420444427,0.41506576848550525,0.5824706999233833,0.6099919986434866,0.42039347486491163,0.7995905224220616
1993-05-01,0.43111150489420397,0.349378063208647,0.5128449465797609,0.7120535879449118,0.5364396621820091,0.8876675137078145
1993-06-01,0.49136286524865497,0.39957505861312986,0.5831506718841801,0.7552867305703214,0.6018153328200755,0.9087581283205672
1993-07-01,0.5076648234570219,0.3734233647523281,0.6419062821617156,0.8496196073280394,0.5927709783671814,1.1064682362888973
1993-08-01,0.5506305100077452,0.44125845868968683,0.6600025613258036,0.7881917292458441,0.5117737081197486,1.0646097503719396
1993-09-01,0.4963492473179972,0.40106103746277383,0.5916374571732205,0.6335292702419081,0.48421623805507225,0.7828423024287439
1993-10-01,0.3639612358775793,0.22282417264152846,0.5050982991136301,0.7363282816796549,0.45629262178439833,1.0163639415749115
1993-11-01,0.3772555501849279,0.24848840489591897,0.5060226954739369,0.6683591318903794,0.42177968903244223,0.9149385747483166
1993-12-01,0.5209580641897311,0.4281839389442141,0.6137321894352481,0.5282884414530763,0.25289806812440735,0.8036788147817453
1994-01-01,0.7846156515153254,0.6747717046237267,0.8944595984069241,0.3031748206096672,0.10085644938549893,0.5054931918338355
1994-02-01,0.8112916145543159,0.6912214044395535,0.9313618246690782,0.36392327053394763,0.15371349656894093,0.5741330444989543
1994-03-01,0.7745292753509994,0.6660099141857929,0.8830486365162058,0.35760025026557407,0.15099515626480992,0.5642053442663382
1994-04-01,0.5526189120097035,0.34172386097453966,0.7635139630448673,0.7499672830782784,0.5080191158360787,0.9919154503204781
1994-05-01,0.6571032415538854,0.5059359191248947,0.8082705639828762,0.6070332385077137,0.4283191025214989,0.7857473744939285
1994-06-01,0.7970626804620922,0.657755654414443,0.9363697065097414,0.6247830973946021,0.45984222837762456,0.7897239664115797
1994-07-01,0.512487943382605,0.22171029898106714,0.8032655877841428,0.6873609130795841,0.4706615869484662,0.904060239210702
1994-08-01,0.5464835799859632,0.14682151130889376,0.9461456486630326,0.6962252575672121,0.4930884802745603,0.8993620348598639
1994-09-01,0.579823050849415,0.26945556618235567,0.8901905355164743,0.7486086788503691,0.5272106244744047,0.9700067332263335
1994-10-01,0.17065765069326616,-0.2374091754989484,0.5787244768854807,0.9421775206429837,0.709204077385422,1.1751509639005453
1994-11-01,0.6332221881514453,0.3429967954654513,0.9234475808374392,1.2143287240820249,1.0101998179863962,1.4184576301776535
1994-12-01,0.6397526009591141,0.3576958087514651,0.9218093931667631,1.29614451292069,1.058144661542658,1.5341443642987223
1995-01-01,0.7407441216307927,0.4792478712820077,1.0022403719795778,0.916773772356582,0.6365497935057078,1.196997751207456
1995-02-01,0.8224915724306977,0.5024720817993047,1.1425110630620907,0.7671011067658067,0.3706576760098184,1.163544537521795
1995-03-01,0.8586888094993222,0.6247454129105818,1.0926322060880627,0.8881231917243776,0.5894982303329344,1.1867481531158208
1995-04-01,0.8206613486911517,0.6135071272506776,1.0278155701316258,0.4135016215473114,0.14127489642789864,0.6857283466667241
1995-05-01,0.9290995537902293,0.6288112230886793,1.2293878844917794,0.38742370057768205,0.13784907197456314,0.636998329180801
1995-06-01,0.8795427578453143,0.5811581599858262,1.1779273557048024,0.304319485765226,0.11587554807527356,0.49276342345517843
1995-07-01,0.48020569566833204,0.1638844254024408,0.7965269659342233,-0.25935995317104366,-0.5297342650179364,0.011014358675849156
1995-08-01,0.4099363403033231,-0.035403567669753055,0.8552762482763993,-0.11291857090601579,-0.553400224636237,0.3275630828242053
1995-09-01,0.46779413614268306,0.14689085858209033,0.7886974137032758,-0.13106821920635184,-0.6449945653836874,0.38285812697098376
1995-10-01,0.589722468039196,0.40261674442961054,0.7768281916487816,-0.03358343001605652,-0.2713739025473858,0.20420704251527277
1995-11-01,0.46063954632803134,0.23130723595234418,0.6899718567037185,0.1515738710512217,-0.1528181626256054,0.45596590472804877
1995-12-01,0.4599935029162442,0.25147718307533007,0.6685098227571583,0.060481076713683,-0.26234648771340896,0.383308641140775
1996-01-01,0.38529400830325433,0.18364134936243662,0.5869466672440721,-0.0539836299730512,-0.2506590486128607,0.1426917886667583
1996-02-01,0.7421269102471139,0.5912354366701403,0.8930183838240874,-0.39906574055214294,-0.6650925740684668,-0.13303890703581916
1996-03-01,0.8650114193984696,0.66084903441786,1.0691738043790793,-0.5012059419534676,-0.8178304717320584,-0.18458141217487678
1996-04-01,0.39398711815161486,0.19798756437757345,0.5899866719256562,0.0656490710149941,-0.3362369538369342,0.46753509586692243
1996-05-01,0.3480821936645025,0.1333873747570576,0.5627770125719473,0.19056830893198073,-0.10786754010770366,0.48900415797166513
1996-06-01,0.3812819030320406,0.2233090425998577,0.5392547634642235,0.1502144711300154,-0.007827633458609262,0.30825657571864007
1996-07-01,0.45440380328648244,0.1998667728832249,0.70894083368974,0.29009947899942984,0.11599038210656992,0.46420857589228975
1996-08-01,0.34656706569507395,0.05404466170512068,0.6390894696850272,0.15353662754194147,0.019708633158606936,0.287364621925276
1996-09-01,0.3679507323884922,0.08398210991035082,0.6519193548666335,0.12337032981264376,-0.07178791085699951,0.318528570482287
1996-10-01,0.3866564691690453,0.1485039295690902,0.6248090087690004,0.09600923510417855,-0.10766970183811131,0.2996881720464684
1996-11-01,0.43222128462705467,0.13234395846914077,0.7320986107849685,0.11467297109188213,-0.12621440823355168,0.35556035041731593
1996-12-01,0.38030958315671637,0.1560018571957311,0.6046173091177016,0.23449862563587393,0.05661486021255696,0.4123823910591909
1997-01-01,0.2706463910766775,0.09738693270381193,0.44390584944954303,0.5080590894526689,0.26268592814263403,0.7534322507627037
1997-02-01,0.2953028122845927,0.14279151707187837,0.44781410749730705,0.6818247740323468,0.40236358945962386,0.9612859586050697
1997-03-01,0.3063822441749476,0.09451605278143091,0.5182484355684642,0.6275109255387535,0.32561838067015075,0.9294034704073564
1997-04-01,0.2711166493982781,0.09805634283500145,0.4441769559615548,0.24586505298291197,-0.06189058952360624,0.5536206954894302
1997-05-01,0.2738632566380367,0.10010488083475658,0.4476216324413168,0.25502996755446455,-0.07633593272218403,0.5863958678311132
1997-06-01,0.3382388529588673,0.15032801573352672,0.5261496901842079,0.2818385214409003,-0.04221120105548104,0.6058882439372817
1997-07-01,0.38827917568549447,0.23638108274797925,0.5401772686230097,-0.009074076168040348,-0.16570048999777665,0.14755233766169595
1997-08-01,0.40999083612718684,0.269981791606832,0.5499998806475417,0.027432239843277622,-0.13005977338141428,0.1849242530679695
1997-09-01,0.3149650491247533,0.23892156307787504,0.3910085351716316,0.04689461014992571,-0.0928570283725215,0.18664624867237292
1997-10-01,0.18065982662922592,0.07767888010952619,0.28364077314892566,0.010673197194353622,-0.10935377415596946,0.1307001685446767
1997-11-01,0.22666088197132553,0.12475763917167448,0.3285641247709766,-0.014110837269139635,-0.15603794373782823,0.12781626919954894
1997-12-01,0.2534911458213987,0.1579332473805066,0.3490490442622908,0.11739189964229416,0.00928361406567453,0.2255001852189138
1998-01-01,0.47523462736564437,0.3567766650855598,0.593692589645729,-0.07121842870530032,-0.18493684129492885,0.04249998388432821
1998-02-01,0.43861972208619354,0.35127559274664144,0.5259638514257456,0.07474672464655915,-0.007875440999279226,0.15736889029239753
1998-03-01,0.4275673633967032,0.33974763602929714,0.5153870907641093,0.09055103530317085,0.006357276398055098,0.1747447942082866
1998-04-01,0.4809958987403582,0.4078045370070438,0.5541872604736726,0.005914875666048243,-0.06322602895029732,0.0750557802823938
1998-05-01,0.35130218650305606,0.22230102496617965,0.48030334803993247,-0.013668224500978545,-0.06633810018414613,0.03900165118218903
1998-06-01,0.49662803186059884,0.41669238836928313,0.5765636753519146,0.044472899406679714,-0.02545267181394467,0.1143984706273041
1998-07-01,0.18503707660265128,-0.02556993106018171,0.39564408426548425,-0.03304969538561665,-0.12363812182300107,0.05753873105176777
1998-08-01,0.5741605827945231,0.48172206036652726,0.6665991052225189,0.040385773954224484,-0.017545115821940342,0.0983166637303893
1998-09-01,0.4672989183826683,0.40547677475999694,0.5291210620053397,-0.07930169081068225,-0.14381276649503622,-0.014790615126328274
1998-10-01,0.4862705088465709,0.4267849808675649,0.5457560368255769,-0.21649220602000344,-0.31080217485775874,-0.1221822371822481
1998-11-01,0.1868332727472812,0.056116598835038084,0.3175499466595243,-0.31475270974232666,-0.567058243050159,-0.06244717643449438
1998-12-01,0.2880754259411474,0.0987807911181536,0.4773700607641411,-0.09253975482556229,-0.20521082793912257,0.020131318287997996
1999-01-01,0.3308703197560377,0.1752193952673875,0.4865212442446879,0.11983139228793584,-0.08349013903085016,0.3231529236067218
1999-02-01,0.27213881683798175,0.1612689228953263,0.3830087107806372,0.2779439503103865,0.0787933942708409,0.4770945063499321
1999-03-01,0.29541090768187206,0.25555112521527246,0.33527069014847166,0.26711614359790037,0.10730258944812374,0.426929697747677
1999-04-01,0.2289402909566767,0.1598347639967283,0.2980458179166251,0.1183853663723591,0.00676076725999207,0.23000996548472613
1999-05-01,0.19401974256771581,0.13736351264165844,0.2506759724937732,0.1906802030446927,0.09172135489240793,0.2896390511969774
1999-06-01,0.1900640473248277,0.1527120567797471,0.2274160378699083,0.22564431852014005,0.10948637901031459,0.3418022580299655
1999-07-01,0.23334955706075075,0.11442981044250582,0.35226930367899567,0.3993340468836685,0.27317117469432617,0.5254969190730109
1999-08-01,0.17367389631774982,0.07156279345707175,0.2757849991784279,0.4815490909601492,0.29849966655512605,0.6645985153651723
1999-09-01,0.2046141931061699,0.16493612618631964,0.24429226002602017,0.3521081514177259,0.21469538213249842,0.4895209207029534
1999-10-01,0.18705035579609622,0.08944915187805716,0.28465155971413525,0.009304289837554967,-0.11984895245140739,0.13845753212651732
1999-11-01,0.1330491093829167,0.03848950008510346,0.22760871868072993,-0.033266926331951795,-0.15254803762023275,0.08601418495632915
1999-12-01,0.12671757886651142,0.023497884260192184,0.22993727347283066,0.021973959892458525,-0.1189460779196816,0.16289399770459867
2000-01-01,0.09161974392928737,-0.0512296246960767,0.23446911255465144,-0.0999507720717696,-0.2282008283411205,0.028299284197581306
2000-02-01,-0.056508424650632966,-0.1857355135581968,0.07271866425693088,-0.21084312154732712,-0.3760908128544811,-0.04559543024017318
2000-03-01,-5.313332186037679e-4,-0.2036850660414012,0.20262239960419368,-0.36780057247747905,-0.6256828359951139,-0.10991830895984422
2000-04-01,0.315308996619645,0.14902980385392484,0.4815881893853652,-0.12384403089236397,-0.2591634220745464,0.011475360289818451
2000-05-01,0.30871835187918606,0.17180705209643865,0.44562965166193347,-0.19075623900415042,-0.3533404199942239,-0.02817205801407696
2000-06-01,0.27231879816581,0.07769209916586786,0.4669454971657522,-0.1986450241035771,-0.4367893227166214,0.03949927450946719
2000-07-01,0.20874433951144244,0.08753609170321641,0.3299525873196685,0.05318949516561337,-0.11064942702380057,0.2170284173550273
2000-08-01,0.1695254019513923,0.05042897902060771,0.28862182488217686,0.01794220845982476,-0.13830713870946415,0.17419155562911365
2000-09-01,0.2508767643947674,0.1021830328571906,0.3995704959323442,0.055551952351261126,-0.0741557529148297,0.18525965761735194
2000-10-01,0.23783994369996408,0.07476408376680721,0.40091580363312096,0.22638170957538942,0.048134671054636036,0.4046287480961428
2000-11-01,0.20417964698828578,0.04401998066394586,0.3643393133126257,0.23781532297746846,0.05226570099220945,0.4233649449627275
2000-12-01,0.2176738593219703,0.08676124226388615,0.34858647638005447,0.2928581280685862,0.1165831987813353,0.4691330573558371
2001-01-01,0.3220572376194099,0.16961335262499444,0.4745011226138254,0.6786863581564745,0.5439389988056907,0.8134337175072582
2001-02-01,0.2933869374634437,0.1931158254301487,0.39365804949673866,0.46319860166370647,0.2932332847561253,0.6331639185712876
2001-03-01,0.4442335847948748,0.29354143683418354,0.594925732755566,0.3401674464140383,0.1651109793887501,0.5152239134393265
2001-04-01,0.31696625044038246,0.16219791458678687,0.471734586293978,0.08517895769572559,-0.03794526388736727,0.20830317927881845
2001-05-01,0.265225764789112,0.0890595622852264,0.44139196729299757,0.03639759669001686,-0.12572082095688572,0.19851601433691943
2001-06-01,0.3492007897925874,0.1185104454956043,0.5798911340895705,-0.10146999564426834,-0.3096994329679223,0.10675944167938561
2001-07-01,0.07234014709929847,-0.09268750819034506,0.237367802388942,-0.42793722340731793,-0.6513482900572163,-0.20452615675741964
2001-08-01,0.15935738712424558,-0.02237275026551913,0.34108752451401025,-0.3644253405940707,-0.5772830331100048,-0.1515676480781366
2001-09-01,0.06576243363092167,-0.126795706908367,0.2583205741702103,-0.008534238210939371,-0.2449734044609112,0.22790492803903245
2001-10-01,-0.08894785430153573,-0.3898969308090122,0.21200122220594075,0.4187426993155782,-0.1417570177857222,0.9792424164168787
2001-11-01,0.07400332097170571,-0.19626243716473113,0.34426907910814253,0.2893886255534359,-0.25115919944044274,0.8299364505473146
2001-12-01,-0.01711537254430093,-0.25192965165785103,0.21769890656924915,0.8419974695829465,0.3802329377223624,1.3037620014435307
2002-01-01,0.19071974928856517,0.06423274982801591,0.3172067487491144,0.8861925354488632,0.6761568329106487,1.0962282379870778
2002-02-01,0.2842736639810193,0.11386239100878917,0.4546849369532494,0.7041641863862715,0.49777181139035287,0.9105565613821902
2002-03-01,0.2970549623216298,0.11870860359721042,0.4754013210460492,0.6977378212158779,0.4950619865830398,0.900413655848716
2002-04-01,0.5370384158574381,0.08184890731443734,0.9922279244004388,0.849822704270885,0.5269939219404551,1.172651486601315
2002-05-01,0.7648253082899737,0.26914481670296386,1.2605057998769835,0.7340691832277882,0.4258291622766262,1.0423092041789503
2002-06-01,0.9888150819801605,0.5182543394563262,1.459375824503995,0.5176995322108178,0.19083929812294992,0.8445597662986857
2002-07-01,1.231344859198036,0.8087522321979614,1.6539374861981107,0.47961294495867396,0.19021195870347601,0.769013931213872
2002-08-01,1.2619757745334814,0.8488918955694383,1.6750596534975246,0.27764469385800983,0.03070315149667205,0.5245862362193476
2002-09-01,0.8227022464895859,0.4601383793410296,1.1852661136381422,0.3646727429558438,0.0725835043840583,0.6567619815276293
2002-10-01,1.180678547958338,0.9012083990896256,1.4601486968270503,0.5184305946245292,0.16235698091420386,0.8745042083348546
2002-11-01,0.9372844891745881,0.6353443323899592,1.2392246459592169,0.14942897602037838,-0.11047160614879245,0.4093295581895492
2002-12-01,0.8898155621424215,0.5840913156488494,1.1955398086359936,0.1393659971917191,-0.1343708761651386,0.4131028705485768
2003-01-01,1.098248664780742,0.7839100946503248,1.412587234911159,0.20624166724696402,-0.038704277490019035,0.4511876119839471
2003-02-01,1.0262978709846973,0.7244203000662877,1.3281754419031069,0.17138063655475766,-0.08303395649289769,0.425795229602413
2003-03-01,0.8961786348672337,0.603459393211573,1.1888978765228944,0.19325366178095657,-0.01406095684534317,0.40056828040725634
2003-04-01,0.886513409296058,0.40146379068864435,1.3715630279034716,-0.3643589002750339,-0.7223090752433499,-0.006408725306717933
2003-05-01,1.0917336644728914,0.6991396416224365,1.4843276873233464,-0.1175013749991251,-0.40265458400207094,0.16765183400382072
2003-06-01,0.7357814375159687,0.42063646109329733,1.05092641393864,-0.02237148932230096,-0.2727116281277032,0.22796864948310128
2003-07-01,0.6213638861833605,0.4548486854441087,0.7878790869226122,0.4749542011077916,0.23134495096478225,0.7185634512508009
2003-08-01,0.49111151637304395,0.3655941754192674,0.6166288573268205,0.43128389588350674,0.19632268249126245,0.6662451092757511
2003-09-01,0.5582173023937825,0.41320542304177166,0.7032291817457934,0.37007369216775177,0.15649697318520528,0.5836504111502983
2003-10-01,0.9385278558803015,0.6374205520005198,1.2396351597600832,0.15109025667844916,-0.1481288421115151,0.45030935546841344
2003-11-01,0.9678328799987281,0.7130514758418695,1.2226142841555867,0.11704062292612158,-0.15618570170595178,0.3902669475581949
