date,rho,rho_se,gamma,gamma_se,gamma_lb,gamma_ub,beta,beta_se,beta_lb,beta_ub
1987-01-01,0.3480428736167979,0.13379575057157028,-0.002302885747038265,0.09738480887724711,-0.162987820394496,0.15838204890041946,0.36732562632542437,0.13250255602188832,0.14869640888930866,0.5859548437615401
1987-02-01,0.3722290015351055,0.12429656566752773,0.02804341599612139,0.1267609405966031,-0.1811121359882737,0.23719896798051648,0.2731834374142364,0.16407053036873814,0.0024670623058185015,0.5438998125226543
1987-03-01,0.8622227537985735,0.24522411157769303,-0.0010583079532996546,0.11601080981986552,-0.19247614415607772,0.19035952824947844,0.3036586699688102,0.12899094470840905,0.09082361119993526,0.5164937287376852
1987-04-01,0.2923815050998959,0.185196893628699,0.12530459145301515,0.05790298096205373,0.029764672865626493,0.22084451004040379,0.34409015033302576,0.15453446723120554,0.08910827940153665,0.5990720212645149
1987-05-01,0.6165771162901518,0.16263874897713212,0.12602373339444345,0.03899459845373015,0.061682645945788706,0.1903648208430982,0.10595808071950334,0.06457550094657849,-5.914958423511585e-4,0.21250765728135784
1987-06-01,0.27698321686472566,0.26481282798817934,0.056249826979417154,0.06920855095983479,-0.05794428210431025,0.17044393606314456,0.289951926663341,0.2857717733915109,-0.18157149943265194,0.761475352759334
1987-07-01,0.29206453159134643,0.26652249334312483,0.09752396397553949,0.049162408805130536,0.01640598944707411,0.17864193850400487,0.3162788209015357,0.2175890655294655,-0.04274313722208234,0.6753007790251537
1987-08-01,0.629195141367939,0.1320087718634564,0.09792967830992065,0.043946406843011133,0.02541810701895228,0.17044124960088902,0.1568576559400329,0.07233472206751539,0.03750536452863251,0.2762099473514333
1987-09-01,0.7306835474939428,0.1523077998600152,0.06844458963716535,0.06537911632204833,-0.039430952294214394,0.1763201315685451,0.16364470272987142,0.08852495550457488,0.01757852614732286,0.30971087931242
1987-10-01,0.5791423652150901,0.05005329064331613,0.07689950802665949,0.06114474511436403,-0.02398932141204116,0.17778833746536013,0.2680700088661372,0.07551511841119436,0.1434700634876665,0.3926699542446079
1987-11-01,0.17938333811067894,0.2867238669354636,0.032528858162239715,0.10285943760347853,-0.13718921388349986,0.2022469302079793,0.5850536592595041,0.34109749221975155,0.022242797096914124,1.1478645214220942
1987-12-01,-0.14273796534711145,0.29962541292234607,0.09690491537412345,0.0768898903976985,-0.02996340378207908,0.223773234530326,0.9638908957861166,0.4577309794811481,0.20863477964222232,1.719147011930011
1988-01-01,0.6281211035350127,0.0724914232157638,-0.006200895012294633,0.03516323181703593,-0.0642202275104039,0.05181843748581464,0.28416069030591795,0.051941538976527805,0.19845715099464706,0.36986422961718884
1988-02-01,0.11464023858787742,0.26773105571271283,0.08253429322658298,0.07538487495659005,-0.04185075045179058,0.20691933690495656,0.6212293516520221,0.21090254277478637,0.2732401560736246,0.9692185472304196
1988-03-01,0.05520197789762424,0.23799770770033388,0.17588920553542794,0.08438051451964958,0.03666135657800615,0.31511705449284977,0.7074217770146024,0.20977485722862194,0.3612932625873762,1.0535502914418287
1988-04-01,0.38142949340403803,0.2077305733085735,0.1460105455519797,0.06341183501820624,0.04138101777193941,0.25064007333202,0.2779253325444052,0.08700596495990548,0.13436549036056117,0.42148517472824926
1988-05-01,0.6307944808340641,0.13203650252741653,0.20140467851056626,0.056910978879975836,0.10750156335860614,0.29530779366252635,0.35533628750558177,0.12128899227909318,0.15520945024507804,0.5554631247660855
1988-06-01,0.7809600915643803,0.059457183660146844,0.22738861174069677,0.06609042286332124,0.11833941401621673,0.3364378094651768,0.11465881705619166,0.06550403147861024,0.006577165116484776,0.22274046899589856
1988-07-01,0.7546860144695655,0.06772549793488207,0.2329237154268808,0.08054967823081727,0.10001674634603233,0.36583068450772926,0.0932130990903988,0.06728868189033471,-0.01781322602865347,0.20423942420945107
1988-08-01,0.7114753353543483,0.04521336133800734,0.3166137615904986,0.07089534082291346,0.1996364492326914,0.43359107394830576,0.023839386542497076,0.06667697980005201,-0.08617763012758872,0.13385640321258288
1988-09-01,0.47767619300767894,0.10556978273061379,0.4175166985906952,0.05598275273154857,0.32514515658364007,0.5098882405977503,0.2136434711989106,0.12587433084676306,0.005950825301751589,0.42133611709606966
1988-10-01,0.5925838916510366,0.07228034293551075,0.3037670991286601,0.037032202466204034,0.24266396505942348,0.3648702331978968,0.0513528799462339,0.061580778586639656,-0.05025540472172153,0.15296116461418935
1988-11-01,0.7278575297228425,0.0717976259654272,0.284495388160273,0.04402463427856701,0.21185474160063741,0.3571360347199085,-0.10879247918588505,0.08065358650190353,-0.24187089691402588,0.024285938542255775
1988-12-01,0.5089892161719752,0.05324120047242734,0.3338317563328091,0.030946095532366744,0.28277069870440397,0.3848928139612142,0.14730671474743495,0.09436482886875336,-0.008395252886008092,0.30300868238087797
1989-01-01,0.5611145030917994,0.09471992554003149,0.40184091095816005,0.04735410394219766,0.3237066394535339,0.4799751824627862,0.17164651259841873,0.13261010876497184,-0.0471601668637848,0.39045319206062223
1989-02-01,0.4637814922480604,0.0444319294253836,0.517805774491949,0.040711805180726444,0.45063129594375034,0.5849802530401476,0.3256201212512138,0.13338254750910422,0.10553891786119185,0.5457013246412358
1989-03-01,0.4512069539666507,0.05405630819745579,0.4902178272797902,0.04824645214994724,0.4106111812323773,0.5698244733272031,0.41680218540256886,0.09511908359164693,0.2598556974763514,0.5737486733287863
1989-04-01,0.5355546973155128,0.06532762060487136,0.5505989631459546,0.06522362115664493,0.44297998823749046,0.6582179380544187,0.13851019840679452,0.15767315389196196,-0.12165050551494272,0.39867090232853175
1989-05-01,0.659065348252527,0.07520181686638112,0.4276565406917975,0.08933129411459066,0.2802599054027229,0.5750531759808721,0.10902061882133686,0.15401071673733238,-0.14509706379526155,0.36313830143793524
1989-06-01,0.5494013446051993,0.1032525283628232,0.40613038330168083,0.07241409792211984,0.28664712173018314,0.5256136448731785,0.27979814011775617,0.11945506791924619,0.08269727805099997,0.47689900218451237
1989-07-01,0.5540601504459878,0.0971184566926744,0.13757238543943123,0.10936728018675204,-0.04288362686870964,0.3180283977475721,0.128845676838352,0.0823032669163466,-0.006954713573619875,0.26464606725032386
1989-08-01,0.5947329213642183,0.059995623366073,0.02003469831734072,0.08227060264555333,-0.11571179604782225,0.1557811926825037,0.1783652022884913,0.10418328707401404,0.0064627786163681256,0.35026762596061445
1989-09-01,0.46216629851013113,0.05251846001457513,0.14792475187454218,0.07114942228313867,0.030528205107363385,0.265321298641721,0.28061917160559857,0.0856562785195452,0.139286312048349,0.4219520311628482
1989-10-01,0.46022172820856094,0.07062885996744143,0.11224002194775838,0.04866816292445686,0.031937553122404566,0.1925424907731122,0.28766996468498807,0.08200826613234273,0.15235632556662257,0.42298360380335354
1989-11-01,0.41045029091350366,0.07133592510053127,0.14086713907870593,0.061432377221980757,0.039503716662437696,0.24223056149497418,0.2746952774225833,0.06504233213681805,0.16737542939683353,0.3820151254483331
1989-12-01,0.4109394071129061,0.052786042498553405,0.15623307679163848,0.06447207847295955,0.04985414731125523,0.26261200627202175,0.3252042041686213,0.08809207973303902,0.1798522726091069,0.47055613572813565
1990-01-01,0.3959896514947604,0.031174896052750842,0.16166174371757097,0.05481685541422721,0.07121393228409607,0.2521095551510459,0.2768753946869978,0.07649970762248101,0.15065087710990413,0.4030999122640915
1990-02-01,0.43681719836402894,0.04308502799093246,0.2650884177102802,0.06136721180494392,0.16383251823212272,0.36634431718843763,0.17276299534463077,0.03775773170855422,0.11046273802551632,0.23506325266374523
1990-03-01,0.5121254672014277,0.06677379601175294,0.1710954975156928,0.07072395579691712,0.05440097045077956,0.28779002458060604,0.12294502502375586,0.045849173042519904,0.047293889503598016,0.1985961605439137
1990-04-01,0.7618997546606627,0.07502995654211203,0.09542281647993454,0.04010294333664571,0.029252959974469125,0.16159267298539998,0.0038806837927863134,0.04992950992662916,-0.0785030075861518,0.08626437517172443
1990-05-01,0.8211480686343938,0.09166526606709756,0.12405461998425,0.04271702903109188,0.05357152208294841,0.1945377178855516,0.008758696859633137,0.042559685633344856,-0.061464784435385875,0.07898217815465215
1990-06-01,0.79741428858915675,0.09349040894570677,0.1492277258716828,0.06499684335463642,0.041982934336532704,0.25647251740683286,0.03678256454230344,0.04286676386818733,-0.03394759584020565,0.10751272492481254
1990-07-01,0.6928028124457576,0.07374463175676371,0.1737985682886369,0.03280762719230253,0.11966598342133775,0.22793115315593607,-0.008614771785025276,0.044443502176220555,-0.08194655037578918,0.06471700680573864
1990-08-01,0.7886260301112046,0.1017857762027255,0.08325762962061964,0.038143290301586356,0.020321200623002147,0.14619405861823714,-0.07702933326171171,0.049416320894643144,-0.1585662627378729,0.004507596214449475
1990-09-01,0.5295270956524744,0.10782407197324359,0.14179429068535757,0.049958066991189654,0.05936348014989465,0.22422510122082048,0.011740927366855423,0.053160864144627375,-0.07597449847177974,0.09945635320549058
1990-10-01,0.4837670470150321,0.09008356219988305,0.15281299900257186,0.04502011020076638,0.07852981717130735,0.22709618083383637,-0.025430652459353744,0.02569450336982977,-0.06782658301957287,0.016965278100865375
1990-11-01,0.45037482686305275,0.09208164939182388,0.16517188194831808,0.03309944466109987,0.11055779825750331,0.21978596563913286,-0.009182494598639521,0.03984597806532687,-0.07492835840642886,0.05656336920914982
1990-12-01,0.6132033195277826,0.13414640236068637,0.08865762059893934,0.045318214373036236,0.01388256688342955,0.16343267431444913,-0.06334526569424895,0.0394935237284087,-0.1285095798461233,0.0018190484576253996
1991-01-01,0.4128961058480895,0.09221373105600701,0.1571599754734103,0.04211487534597344,0.08767043115255412,0.22664951979426645,-0.11839954143763867,0.05397941600812307,-0.20746557785104172,-0.029333505024235623
1991-02-01,0.3049454442128963,0.06748074476607133,0.2096149882718257,0.05128851205428901,0.12498894338224883,0.2942410331614026,-0.08368445571038552,0.04895906819572375,-0.1644669182333297,-0.002901993187441332
1991-03-01,0.29855770822199,0.06558197468087422,0.18246136486567183,0.08658086357107458,0.03960293997339878,0.32531978975794484,-0.14703388478021828,0.06711906318023941,-0.2577803390276133,-0.03628743053282325
1991-04-01,0.3489452882694806,0.10756553664606694,0.34316714878417814,0.0618427239790157,0.24112665421880225,0.44520764334955404,-0.010905448420458728,0.0750732973463332,-0.1347763890419085,0.11296549220099103
1991-05-01,0.6022565483684444,0.13906092298866754,0.14449957356558582,0.07397314429340641,0.02244388548146524,0.2665552616497064,-0.19710998146955522,0.10094631712148877,-0.3636714047200117,-0.030548558219098743
1991-06-01,0.40652117708222757,0.17258412731883963,0.34141867532998466,0.04760530172436925,0.2628699274847754,0.4199674231751939,-0.1077405347185013,0.09556937444295388,-0.2654300025493752,0.0499489331123726
1991-07-01,0.7941607794854446,0.12523446685072068,0.19381442690411596,0.04597957990041877,0.117948120068425,0.26968073373980694,0.06903205986750417,0.050301171923771475,-0.01396487380671875,0.1520289935417271
1991-08-01,0.8296035190722489,0.14181935758818084,0.18394761536567308,0.04722900709966203,0.10601975365123073,0.26187547708011544,0.004363896332781521,0.0649813268464981,-0.10285529296394035,0.11158308562950338
1991-09-01,0.6062641785788893,0.12021423799156834,0.2625321787040761,0.015845694058009726,0.23638678350836004,0.28867757389979215,0.18677995797893898,0.07173898594654293,0.06841063116714315,0.30514928479073483
1991-10-01,0.5258833476370686,0.09314802906000409,0.18134982327097726,0.04128607948875504,0.11322779211453145,0.2494718544274231,0.3913285278881016,0.059997364474250935,0.29233287650558754,0.4903241792706156
1991-11-01,0.6293978520554608,0.07440604121354123,0.2467893137650931,0.03558067092830907,0.18808120673338313,0.3054974207968031,0.34891413176677993,0.08530954531062664,0.208153382004246,0.4896748815293139
1991-12-01,0.5613149625252586,0.053866849864504865,0.3540356401390586,0.0312933923380441,0.30240154278128584,0.40566973749683133,0.2549739605129659,0.06950441040967045,0.14029168333700964,0.36965623768892214
1992-01-01,0.3550217118934875,0.05017258154931784,0.6002926085799829,0.03900145184048078,0.5359402130431896,0.6646450041167762,0.026463437478698674,0.07970808841862768,-0.10505490841203699,0.15798178336943433
1992-02-01,0.2669939861362194,0.03708829977544669,0.5683186443752094,0.043297379450003365,0.49687796828270386,0.639759320467715,0.13490766307352223,0.10610192297515388,-0.04016050983548167,0.3099758359825261
1992-03-01,0.03761620739652174,0.1691676377262843,0.47386789815850583,0.07181733552738823,0.35536929453831523,0.5923665017786964,0.14379291049715673,0.15722822370767175,-0.11563365862050165,0.4032194796148151
1992-04-01,0.529161248999125,0.0946244012140362,0.3516584590982677,0.040747193005999244,0.284425590638369,0.41889132755816644,0.1551450482444895,0.09094849492589183,0.005080031616767983,0.30521006487221103
1992-05-01,-0.011914377188351482,0.1547069288260823,0.6514057145010527,0.08670064430283894,0.5083496514013685,0.7944617776007369,0.2570913275241259,0.21223824550397158,-0.09310177755742721,0.607284432605679
1992-06-01,0.6829504750143309,0.051382103515064906,0.4530612071784484,0.032318913345710715,0.3997350001580257,0.5063874141988711,0.23177590512027293,0.05892163710014568,0.13455520390503256,0.3289966063355133
1992-07-01,0.14642640349574934,0.21456462893042946,0.49301633946447554,0.06911736428274204,0.3789726883979512,0.6070599905309999,0.4512827540486748,0.20667356149433122,0.1102713775830283,0.7922941305143213
1992-08-01,0.4385236404144783,0.03769287646035156,0.613322956865609,0.034017505223972344,0.5571940732460546,0.6694518404851634,0.27782561500546016,0.07477501446693723,0.15444684113501372,0.4012043888759066
1992-09-01,0.5152715751047181,0.050936498926478654,0.62678782202416,0.04263428241064953,0.5564412560465882,0.6971343880017317,0.10868736980843016,0.06996099036357817,-0.006748264291473807,0.22412300390833412
1992-10-01,0.5816586026951508,0.06073131083755544,0.5712412561917553,0.0446935527358975,0.4974968941775244,0.6449856182059861,0.29247095115843,0.08831305437708067,0.14675441143624693,0.43818749088061315
1992-11-01,0.8105659853802301,0.07917800467544361,0.32965813993106485,0.07440339235835819,0.20689254253977385,0.45242373732235586,0.480500200831756,0.1219115571922811,0.27934613146449216,0.6816542701990198
1992-12-01,0.8181975026949194,0.10085819934381131,0.27792000901359803,0.10884767915748123,0.09832133840375401,0.45751867962344206,0.40956640663643207,0.15518386447298246,0.15351303025601104,0.6656197830168531
1993-01-01,0.6373218198591746,0.06537278735772642,0.3850901121946156,0.048508610746530664,0.30505090446284,0.46512931992639117,0.20630249891997401,0.06524474779163524,0.09864866506377588,0.31395633277617213
1993-02-01,0.6650330072481679,0.11240000558920649,0.36974790793530427,0.06031886844198347,0.27022177500603156,0.46927404086457697,0.20597580484158598,0.05645314043011779,0.11282812313189164,0.2991234865512803
1993-03-01,0.9399905270055625,0.08830514069543154,0.2621992196627236,0.03924631058474449,0.1974428071978952,0.32695563212755197,0.07960343776362706,0.04516015244171873,0.005089186234791154,0.15411768929246297
1993-04-01,0.7065455445005941,0.08622655773359038,0.27536389359589,0.038385103907191846,0.21202847214902343,0.3386993150427565,0.22833665853452575,0.0800569806644068,0.09624264043825456,0.360430676630797
1993-05-01,0.8121520204423663,0.10647798266013254,0.23198184677523778,0.04301918755456313,0.1610001873102086,0.30296350624026697,0.22834008682818654,0.06886287221868721,0.11471634766735266,0.3419638259890204
1993-06-01,0.6987801056009887,0.13281677977721656,0.2855153455673805,0.057215987534069826,0.1911089661361653,0.3799217249985957,0.3212974737618606,0.07402086824226864,0.19916304116211733,0.4434319063616038
1993-07-01,0.7341001178840847,0.11886674730603652,0.19910991428398486,0.05979143334407173,0.10045404926626651,0.2977657793017032,0.3045440106358423,0.12182846660876505,0.10352704073137997,0.5055609805403046
1993-08-01,0.6537630821124913,0.10016056425995494,0.2718998903330622,0.05608349918509719,0.17936211667765187,0.36443766398847255,0.38248711267786395,0.11069100256391336,0.1998469584474069,0.5651272669083209
1993-09-01,0.806500843847018,0.1713145992207347,0.23153748781033132,0.08214075293959716,0.096005245459996,0.36706973016066663,0.2910593765761304,0.07201088417963587,0.17224141767973122,0.4098773354725296
1993-10-01,0.8459612796168303,0.0933534848230207,0.19138035735112544,0.07050523579802136,0.0750467182843902,0.3077139964178607,0.24476430374794264,0.06815924064837871,0.13230155667811777,0.3572270508177675
1993-11-01,0.9253773900173093,0.09935939868915965,0.19894369394058672,0.06322295151275482,0.09462582394454128,0.3032615639366322,0.201062917254717,0.05665437411388063,0.10758319996681398,0.29454263454262003
1993-12-01,0.8235673468081427,0.12167894996117586,0.29601335637839987,0.0757345056773755,0.17105142201073031,0.42097529074606943,0.16436325639142815,0.06117618382464327,0.06342255308076676,0.26530395970208953
1994-01-01,0.8477359406086039,0.10823369089262859,0.2171176008266917,0.07244719829551535,0.09757972363909138,0.336655478014292,0.10784616522749418,0.048278169613349665,0.028187185365467243,0.18750514508952112
1994-02-01,0.837436381724584,0.08917705227305489,0.267966571100063,0.05002287783608413,0.18542882267052418,0.3505043195296018,0.08933025710078703,0.05473244120106008,-9.782708809620982e-4,0.17963878508253617
1994-03-01,0.8143540577705014,0.08517874951718052,0.14116198297542112,0.07842968044572124,0.011753010239981099,0.27057095571086115,0.09731552351516547,0.05523631542292317,0.006175603067342245,0.1884554439629887
1994-04-01,0.7167419842559074,0.05400002171008139,0.08219294770765041,0.07295673626691576,-0.03818566713276059,0.2025715625480614,0.1708350531475037,0.06862340884483782,0.057606428553521286,0.2840636777414861
1994-05-01,0.46345779118050834,0.04697389612734921,0.21261674589611357,0.05389711702432222,0.12368650280598191,0.3015469889862452,0.15498293521264042,0.07623044428558765,0.029202702141420817,0.28076316828386005
1994-06-01,0.4067517407966315,0.06574664664292848,0.31257713489473576,0.09230554391058897,0.16027298744226398,0.46488128234720755,0.191993080300468,0.08977892599807916,0.043857852403637404,0.34012830819729856
1994-07-01,0.5723973670199094,0.05030885016173656,0.20225320802563937,0.05883976060914464,0.10516760302055071,0.299338813030728,0.2279046738220279,0.05336628924088222,0.13985029657457224,0.3159590510694835
1994-08-01,0.5950616902177873,0.04589826321544117,0.1380957225252773,0.08453656713027981,-0.0013896132396843675,0.27758105829023894,0.20382816189594752,0.055766740711336506,0.11181303972224228,0.29584328406965277
1994-09-01,0.5365243431284512,0.058431604063544126,0.3167930208934111,0.11448149173701871,0.12789855952733023,0.505687482259492,0.17414179829092064,0.06321315095301476,0.06984009921844629,0.27844349736339497
1994-10-01,0.6295316485467785,0.05431136813917605,0.13372661174944983,0.08060636616551743,7.261075763460856e-4,0.2667271159225536,0.10699687603737498,0.08127632699400911,-0.027109063502740033,0.24110281557749
1994-11-01,0.5746977674175847,0.032541769349284065,0.35332634264046964,0.09103825448565821,0.2031132227391336,0.5035394625418057,0.2683086624500534,0.05200648471354568,0.18249796267270305,0.3541193622274038
1994-12-01,0.49356539198436156,0.051007688094365025,0.3477780569567866,0.11257424354017277,0.16203055511550155,0.5335255587980716,0.3099836920333875,0.10648524520511667,0.134283037444945,0.48568434662183
1995-01-01,0.4097373394273969,0.03377196620514397,0.5653733675334575,0.12832932144513326,0.35362998714898763,0.7771167479179273,0.2337486364640326,0.08048968724457187,0.10094065251048903,0.3665566204175762
1995-02-01,0.38246534155340794,0.10226049231195063,0.5545089322162217,0.16543928408206324,0.28153411348081736,0.827483750951626,0.14721098767703106,0.18849618189001155,-0.163807712441488,0.4582296877955501
1995-03-01,0.4552415706299136,0.0551937478964862,0.5428623300232747,0.10310148587197633,0.37274487833451375,0.7129797817120356,0.17644594207465955,0.13833518064542535,-0.051807105990292285,0.4046989901396114
1995-04-01,0.575253467417171,0.06721516209162849,0.5017287636399108,0.1037938790900936,0.33046886314125634,0.6729886641385653,-0.07169566735502134,0.12895198417953224,-0.28446644125124954,0.14107510654120686
1995-05-01,0.7342375934899477,0.07385672206128423,0.49768107910169185,0.14955305237167893,0.2509185426884216,0.7444436155149621,-0.16331720924048762,0.09196959273313356,-0.31506703725015794,-0.01156738123081727
1995-06-01,0.7216060382761098,0.08984578085216728,0.48567161631435013,0.13324859472562225,0.2658114350170734,0.7055317976116269,-0.05012425091755354,0.11649120870635953,-0.24233474528304674,0.14208624344793966
1995-07-01,0.7345662471411903,0.06603239715463363,0.1931556964416241,0.07375055059307631,0.07146728796304819,0.3148441049202,0.08807762490850077,0.07484031102250017,-0.03540888827862451,0.21156413809562605
1995-08-01,0.7459573146822693,0.06795143269018518,0.17033364514801536,0.09151133868513597,0.019339936317540996,0.3213273539784897,0.1767786645171245,0.04811097294539421,0.09739555915722407,0.25616176987702494
1995-09-01,0.7371226648791802,0.07039283405223136,0.2724091525069624,0.06016207389951485,0.17314173057276291,0.37167657444116187,0.12878761859251434,0.06002479575444243,0.02974670559768433,0.22782853158734434
1995-10-01,0.7983568953621145,0.06447248658067742,0.1920452742524362,0.1007985161185515,0.025727722656826213,0.3583628258480462,0.058755093334107174,0.0566316966231043,-0.03468720609401491,0.15219739276222927
1995-11-01,0.7656844438698157,0.0887402459591304,0.22936251685500245,0.08245708729043975,0.09330832282577686,0.365416710884228,0.0826430558935203,0.05683034656019932,-0.011127015930808573,0.17641312771784917
1995-12-01,0.7856278516363195,0.13470149346909072,0.1381561540371664,0.09196485341272034,-0.013585854093822153,0.289898162168155,0.16715866108308403,0.04795825841860726,0.08802753469238206,0.246289787473786
1996-01-01,0.5860144078538628,0.047280027248216776,0.15490920239081804,0.07913478417265403,0.02433680850593889,0.2854815962756972,0.18881545373846428,0.058773576348788756,0.09183905276296284,0.28579185471396573
1996-02-01,0.5999903915495977,0.04533863599217424,0.3787438789721593,0.05214873423443311,0.29269846748534467,0.4647892904589739,0.08667905062915404,0.042896821601666156,0.015899294986404883,0.1574588062719032
1996-03-01,0.5815782768728511,0.034045851391146555,0.3912141699544335,0.08593062437052208,0.24942863974307206,0.5329997001657949,0.11880223105213145,0.06553242152666204,0.010673735533139078,0.22693072657112381
1996-04-01,0.70449837003661,0.08698204968921028,0.22683316063818612,0.06232476809031994,0.12399729328915822,0.32966902798721404,0.025202499300286018,0.04512768076609081,-0.04925817396376382,0.09966317256433586
1996-05-01,0.8314834248915922,0.08718545215508398,0.18652769491010848,0.07048295904988759,0.07023081247779396,0.302824577342423,0.07444767146612201,0.040875486482589145,0.0070031187698499225,0.1418922241623941
1996-06-01,0.869079122637128,0.10218872916707941,0.21445497178836914,0.06702777412807333,0.10385914447704815,0.32505079909969015,0.03460833539649476,0.05901251622585806,-0.06276231637617104,0.13197898716916057
1996-07-01,0.7132958119268176,0.07398651001268289,0.2947145972112624,0.07991666003685007,0.1628521081504598,0.42657708627206503,0.16593036495659724,0.06207517865091357,0.06350632018258986,0.26835440973060465
1996-08-01,0.7144697561667926,0.0598313308561028,0.2729016803194301,0.07649928462443147,0.14667786068911817,0.399125499949742,0.19203029374074154,0.070923821764021,0.07500598783010691,0.30905459965137616
1996-09-01,0.8327970657693029,0.10017093173942206,0.21761762250340558,0.07702079448279057,0.09053331160680114,0.34470193340001,0.12268798479887943,0.0435967181324254,0.05075339988037754,0.19462256971738134
1996-10-01,0.6242248927137901,0.14356249735540316,0.25826490954998593,0.0940731851310466,0.10304415408375905,0.4134856650162128,0.02865166146825987,0.08002093050465746,-0.10338287386442493,0.16068619680094468
